DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2016-0239-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4371,,IND,India,Southern Asia,Asia,"Chamoli, Pithoragahr districts (Uttarakhand province), Assam, Arunachal Pradesh provinces",Torrential rains,,No,No,No,,135742.3,Km2,27.068,93.95,Alaknanda and Mandakini rivers,2016,6.0,25.0,2016,7.0,1.0,61.0,,,,,,,,,100000.0,121936.0,82.010330903136,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":70072,""adm1_name"":""Arunachal Pradesh""},{""adm2_code"":17932,""adm2_name"":""Pithoragarh""},{""adm2_code"":70282,""adm2_name"":""Chamoli""}]",2016-07-13,2023-09-25
2016-0240-PAK,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4372,,PAK,Pakistan,Southern Asia,Asia,"Ursoon, Drosh village (Chitral district, Khyber Pakhtunkhwa province)",Heavy rain,,No,No,No,,31431.28,Km2,36.104,72.793,,2016,7.0,3.0,2016,7.0,6.0,46.0,,235.0,175.0,410.0,,,,,,,82.010330903136,"[{""adm2_code"":40334,""adm2_name"":""Chitral District""}]",2016-07-14,2023-09-25
2016-0241-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4370,,CHN,China,Eastern Asia,Asia,"Jiangsu, Anhui, Jiangxi, Henan, Hubei, Hunan, Guangxi, Chogqing, Sichuan, Guizhou, Yunnan",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,720844.3,Km2,27.976,114.24,Yangtze river,2016,6.0,28.0,2016,7.0,13.0,289.0,,60000000.0,,60000000.0,,,432000.0,526763.0,22000000.0,26825889.0,82.010330903136,"[{""adm1_code"":898,""adm1_name"":""Anhui Sheng""},{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":909,""adm1_name"":""Henan Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":913,""adm1_name"":""Jiangsu Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""}]",2016-07-14,2023-09-25
2016-0243-CAN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4362,,CAN,Canada,Northern America,Americas,"Chetwynd, Lemoray, Dawson Creek, Link Creek, Braden Road, Mackenzie, Fort St. John cities (Peace River district, British Columbia/Colombie-Britannique province)",Heavy rain,,No,No,Yes,,176099.51,Km2,58.292,-123.249,,2016,6.0,14.0,2016,6.0,21.0,,,300.0,,300.0,,,,,,,82.010330903136,"[{""adm2_code"":12560,""adm2_name"":""Peace River""}]",2016-07-14,2023-09-25
2016-0244-TZA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4357,,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,"Kilosa, Kilombero, Malinyi (Morogoro province)",Reammnants of cyclone Fantala,,No,No,No,,84214.63,Km2,-6.894,36.0,,2016,4.0,22.0,2016,4.0,24.0,13.0,,14000.0,13933.0,27933.0,,,,,,,82.010330903136,,2016-07-14,2023-09-25
2016-0246-BOL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4335,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,"Sur Yungas, Nor Yungas, Camacho, Bautista Saavedra districts (La Paz province), Apolo municipality (Franz Tamayo district, La Paz province), Achocalla municipality (Murillo district, La Paz province), Puerto Villaroel municipality (Carrasco district, Cochabamba province), Arani district (Cochabamba province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,190581.43,Km2,-12.843,-64.93,,2016,2.0,28.0,2016,3.0,3.0,,,120.0,,120.0,,,,,,,82.010330903136,"[{""adm2_code"":40463,""adm2_name"":""Arani""},{""adm2_code"":40469,""adm2_name"":""Carrasco""},{""adm2_code"":6174,""adm2_name"":""Camacho""},{""adm2_code"":6175,""adm2_name"":""Franz Tamayo""},{""adm2_code"":6185,""adm2_name"":""Murillo""},{""adm2_code"":6189,""adm2_name"":""Bautista Saavedra""},{""adm2_code"":6190,""adm2_name"":""Sur Yungas""},{""adm2_code"":40487,""adm2_name"":""Nor Yungas""}]",2016-07-14,2023-09-25
2016-0247-AGO,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4333,,AGO,Angola,Sub-Saharan Africa,Africa,"Cuanza Sul, Lunda Sul provinces",Heavy rains,,No,No,No,,277015.44,Km2,-11.594,16.056,,2016,3.0,1.0,2016,3.0,10.0,30.0,,1544.0,,1544.0,,,,,,,82.010330903136,"[{""adm1_code"":403,""adm1_name"":""Cuanza Sul""},{""adm1_code"":410,""adm1_name"":""Lunda Sul""}]",2016-07-14,2023-09-25
2016-0248-MOZ,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4321,,MOZ,Mozambique,Sub-Saharan Africa,Africa,Cabo Delgado province,Heavy rains,,No,No,No,,80571.64,Km2,-12.351,39.464,,2016,1.0,5.0,2016,1.0,29.0,16.0,,6600.0,,6600.0,,,,,,,82.010330903136,"[{""adm1_code"":2112,""adm1_name"":""Cabo Delgado""}]",2016-07-14,2023-09-25
2016-0288-BGD,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,DFO:4382|GLIDE:FL-2016-000075,,BGD,Bangladesh,Southern Asia,Asia,"Kurigram, Bogra, Sirajganj, Gaibandha, Tangail, Jamalpur, Nilphamari, Lalmonirhat, Sunamganj, Faridpur, Kustia,Madaripur, Manikganj, Rajbari, Rangpur, Sariatpur districts",Heavy rains,,No,No,No,,45667.11,Km2,24.095,90.04,,2016,7.0,19.0,2016,8.0,2.0,106.0,,1900000.0,,1900000.0,,,,,150000.0,182904.0,82.010330903136,"[{""adm2_code"":5779,""adm2_name"":""Faridpur""},{""adm2_code"":5782,""adm2_name"":""Jamalpur""},{""adm2_code"":5784,""adm2_name"":""Madaripur""},{""adm2_code"":5785,""adm2_name"":""Manikganj""},{""adm2_code"":5791,""adm2_name"":""Rajbari""},{""adm2_code"":5792,""adm2_name"":""Shariatpur""},{""adm2_code"":5794,""adm2_name"":""Tangail""},{""adm2_code"":5800,""adm2_name"":""Kushtia""},{""adm2_code"":5823,""adm2_name"":""Sunamganj""},{""adm2_code"":5805,""adm2_name"":""Bogra""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5809,""adm2_name"":""Kurigram""},{""adm2_code"":5810,""adm2_name"":""Lalmonirhat""},{""adm2_code"":5814,""adm2_name"":""Nilphamari""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",2016-08-10,2023-09-25
2016-0292-USA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4388,,USA,United States of America,Northern America,Americas,"Louisiana, Mississippi, Missouri, Illinois, Indiana; Allamakee, Clayton, Fayette, Howard, Winneshiek counties (Iowa)",Heavy rains,,No,No,Yes,,19554.02,Km2,29.988,-91.8,,2016,8.0,9.0,2016,8.0,16.0,13.0,,70000.0,,70000.0,,,2500000.0,3048396.0,10000000.0,12193586.0,82.010330903136,"[{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3239,""adm1_name"":""Missouri""}]",2016-08-16,2023-09-25
2016-0332-MEX,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4392,,MEX,Mexico,Latin America and the Caribbean,Americas,"Guerrero, Chiapas states",Heavy rains,,No,No,No,,127233.91,Km2,17.071,-93.805,,2016,9.0,14.0,2016,9.0,22.0,13.0,,6000.0,,6000.0,,,,,,,82.010330903136,"[{""adm1_code"":2039,""adm1_name"":""Guerrero""}]",2016-10-31,2023-09-25
2016-0333-MEX,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4401,,MEX,Mexico,Latin America and the Caribbean,Americas,Durango city,Heavy rains,,No,No,No,,22329.12,Km2,23.672,-104.964,,2016,9.0,29.0,2016,10.0,5.0,5.0,,3000.0,,3000.0,,,,,25000.0,30484.0,82.010330903136,"[{""adm2_code"":19842,""adm2_name"":""Durango""}]",2016-10-31,2023-09-25
2016-0334-GRC,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4398,,GRC,Greece,Southern Europe,Europe,"Kalamata, Thessaloniki cities (Peloponnesse)",Torrential rains,,No,No,No,,20422.01,Km2,37.418,22.292,,2016,9.0,5.0,2016,9.0,8.0,4.0,,200.0,,200.0,,,,,56000.0,68284.0,82.010330903136,"[{""adm2_code"":16703,""adm2_name"":""Thessalonikis""}]",2016-10-31,2023-09-25
2016-0345-IDN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4394,,IDN,Indonesia,South-eastern Asia,Asia,"Garut, Sumedang districts (Jawa Barat)",Torrential rains,"Slide (land, mud, snow, rock)",No,No,No,,32276.01,Km2,-7.042,108.238,Ciamanuk river,2016,9.0,20.0,2016,9.0,22.0,53.0,,,8920.0,8920.0,,,,,22000.0,26826.0,82.010330903136,"[{""adm2_code"":18012,""adm2_name"":""Garut""},{""adm2_code"":18027,""adm2_name"":""Sumedang""}]",2016-11-14,2023-09-25
2016-0360-THA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4403,,THA,Thailand,South-eastern Asia,Asia,"Nakhon Sawan province, Ayutthaya (Phra Nakhon Si Ayudhya province)",Mnsoonal rain,,No,No,No,,17187.43,Km2,14.867,100.395,,2016,10.0,6.0,2016,10.0,16.0,4.0,,204000.0,,204000.0,,,,,120000.0,146323.0,82.010330903136,"[{""adm1_code"":2879,""adm1_name"":""Nakhon Sawan""},{""adm1_code"":2896,""adm1_name"":""Phra Nakhon Si Ayudhya""}]",2016-11-16,2023-09-25
2016-0391-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4405,,IND,India,Southern Asia,Asia,"Andhra Pradesh province, Telangana",Monsoonal rains,,No,No,No,,137435.4,Km2,17.654,80.34,,2016,9.0,21.0,2016,9.0,29.0,28.0,,3000.0,,3000.0,,,44000.0,53652.0,589000.0,718202.0,82.010330903136,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""}]",2016-11-17,2023-09-25
2016-0400-VNM,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,DFO:4410|GLIDE:TC-2016-000111,,VNM,Viet Nam,South-eastern Asia,Asia,"Quang Binh (Minh Hoa, Tuyen Hoa), Ha Tinh (Huong Khe), Nghe An, Quang Tri (Vinh Linh, Hai Lang, Trieu Phong), Thua Thien Hue provinces",Monsoonal rains,,No,No,No,,63641.54,Km2,16.004,107.68,,2016,10.0,9.0,2016,10.0,16.0,35.0,30.0,659390.0,195.0,659615.0,,,,,104280.0,127155.0,82.010330903136,"[{""adm1_code"":3349,""adm1_name"":""Ha Tinh""},{""adm1_code"":3366,""adm1_name"":""Nghe An""},{""adm1_code"":3371,""adm1_name"":""Quang Binh""},{""adm1_code"":3376,""adm1_name"":""Quang Tri""},{""adm1_code"":3383,""adm1_name"":""Thua Thien - Hue""}]",2016-11-18,2023-09-25
2016-0418-HTI,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,DFO:4415,,HTI,Haiti,Latin America and the Caribbean,Americas,"Cap Haitien district (Nord province), Jeremie district (Grand Anse province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,4534.1,Km2,19.739,-72.587,,2016,11.0,5.0,2016,11.0,10.0,13.0,2.0,,2780.0,2782.0,,,,,,,82.010330903136,"[{""adm2_code"":17190,""adm2_name"":""Cap Haitien""},{""adm2_code"":17177,""adm2_name"":""Jeremie""}]",2016-11-21,2023-09-25
2016-0420-ALB,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4417|GLIDE:FL-2016-000117,,ALB,Albania,Southern Europe,Europe,"Vlora, Fier provinces, Klos district (Mat province), Kelcyre district (Permet province), Tirane district (Tirane province)",Heavy rains,,No,No,No,,16543.1,Km2,42.254,19.446,"Fierza, Koman, Vau i Dejes, Ulza, Shkopet, Drini, Mat, Vjosa, Elbasani, Berat, Gjirokastra, Vlora",2016,11.0,7.0,2016,11.0,10.0,2.0,,4500.0,,4500.0,,,,,,,82.010330903136,"[{""adm1_code"":312,""adm1_name"":""Fier""},{""adm1_code"":340,""adm1_name"":""Vlore""},{""adm2_code"":4013,""adm2_name"":""Klos""},{""adm2_code"":4038,""adm2_name"":""Kelcyre""},{""adm2_code"":4123,""adm2_name"":""Tirane""}]",2016-11-21,2023-09-25
2016-0423-DOM,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,DFO:4416|GLIDE:FL-2016-000123,,DOM,Dominican Republic,Latin America and the Caribbean,Americas,"Cabrera district (María Trinidad Sánches province), Luperón, Guananico districts, Cabecera-Cabarete (Puerto Plata province), Gaspar Hernandez district (Espaillat province), La Vega, Monte Cristi, Santiago (Jaico), Valverde, Duarte (Villa Riva, Los Peinados and Los Contreras communities), Hato Mayor, El Seibo provinces",Heavy rains,"Slide (land, mud, snow, rock)",No,No,Yes,,,Km2,18.92,-70.125,"Tío Marcos, Bajabonico, Angostura, Yuna, Pana, Yeguda, Guananico rivers",2016,11.0,7.0,2016,11.0,10.0,15.0,,2792000.0,,2792000.0,,,,,,,82.010330903136,"[{""adm1_code"":1114,""adm1_name"":""El Seibo""},{""adm1_code"":1120,""adm1_name"":""La Vega""},{""adm1_code"":1122,""adm1_name"":""Monte Cristi""},{""adm1_code"":1132,""adm1_name"":""Santiago""},{""adm1_code"":1134,""adm1_name"":""Valverde""},{""adm1_code"":36854,""adm1_name"":""Hato Mayor""},{""adm2_code"":36898,""adm2_name"":""Villa Rivas""},{""adm2_code"":36909,""adm2_name"":""Gaspar Hern ndez""},{""adm2_code"":36934,""adm2_name"":""Cabrera""},{""adm2_code"":36961,""adm2_name"":""Guananico""},{""adm2_code"":36964,""adm2_name"":""Luper¢n""},{""adm2_code"":36966,""adm2_name"":""Sos£a""}]",2016-11-21,2023-09-25
2016-0424-MEX,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4414,,MEX,Mexico,Latin America and the Caribbean,Americas,"Ciudad Madero, Tampico, Altamira districts (Tamaulipas province), Catemaco district (Veracruz province), Chihuahua district (Chihuahua province) ",Heavy rains,Hail|Lightening,No,No,No,,322162.36,Km2,23.273,-99.793,,2016,11.0,3.0,2016,11.0,10.0,2.0,,35000.0,,35000.0,,,,,,,82.010330903136,"[{""adm2_code"":19721,""adm2_name"":""Chihuahua""},{""adm2_code"":20990,""adm2_name"":""Altamira""},{""adm2_code"":20996,""adm2_name"":""Ciudad Madero""},{""adm2_code"":21025,""adm2_name"":""Tampico""},{""adm2_code"":21105,""adm2_name"":""Catemaco""}]",2016-11-21,2023-09-25
2016-0425-IDN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4413,,IDN,Indonesia,South-eastern Asia,Asia,Gorontalo province (North Sulawesi region),Heavy rain,"Slide (land, mud, snow, rock)",No,No,No,,11225.49,Km2,0.649,123.245,,2016,10.0,23.0,2016,11.0,10.0,2.0,,4500.0,,4500.0,,,,,,,82.010330903136,"[{""adm1_code"":73611,""adm1_name"":""Gorontalo""}]",2016-11-21,2023-09-25
2016-0426-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,DFO:4408,,ROU,Romania,Eastern Europe,Europe,"Slobozia-Conachi, Cuza Voda, Pechea (Galati province), Bucuresti, Bacau, Botosani provinces",Heavy rains,,No,No,No,,57182.5,Km2,45.151,27.562,"Geru, Suhu",2016,10.0,9.0,2016,10.0,16.0,1.0,,300.0,,300.0,,,,,,,82.010330903136,"[{""adm1_code"":2449,""adm1_name"":""Bacau""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2455,""adm1_name"":""Bucuresti""},{""adm1_code"":2464,""adm1_name"":""Galati""}]",2016-11-21,2023-09-25
2016-0427-UKR,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4406,,UKR,Ukraine,Eastern Europe,Europe,Odessa province,Heavy rains,Storm,No,No,No,,19889.49,Km2,47.256,31.348,,2016,10.0,12.0,2016,10.0,16.0,3.0,,200.0,,200.0,,,,,,,82.010330903136,"[{""adm1_code"":3163,""adm1_name"":""Odes'ka""}]",2016-11-21,2023-09-25
2016-0428-AUS,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4399,,AUS,Australia,Australia and New Zealand,Oceania,"Victoria, South Australia provinces",Heay rains,,No,No,No,,634200.41,Km2,-33.277,139.898,,2016,9.0,10.0,2016,9.0,22.0,1.0,,280.0,,280.0,,,,,25000.0,30484.0,82.010330903136,"[{""adm1_code"":474,""adm1_name"":""South Australia""},{""adm1_code"":476,""adm1_name"":""Victoria""}]",2016-11-21,2023-09-25
2016-0472-THA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4423,,THA,Thailand,South-eastern Asia,Asia,"Nakhon Si Thammarat, Krabi, Surat Thani, Songkhla, Phatthalung, Pattani, Chumphon, Trang, Yala, Narathiwat provinces",Torrential rains,,No,No,Yes,,67395.39,Km2,14.445,100.753,,2016,12.0,1.0,2016,12.0,10.0,14.0,,582343.0,,582343.0,,,,,25000.0,30484.0,82.010330903136,"[{""adm1_code"":2862,""adm1_name"":""Chumphon""},{""adm1_code"":2867,""adm1_name"":""Krabi""},{""adm1_code"":2880,""adm1_name"":""Nakhon Si Thammarat""},{""adm1_code"":2882,""adm1_name"":""Narathiwat""},{""adm1_code"":2887,""adm1_name"":""Pattani""},{""adm1_code"":2890,""adm1_name"":""Phatthalung""},{""adm1_code"":2913,""adm1_name"":""Songkhla""},{""adm1_code"":2916,""adm1_name"":""Surat Thani""},{""adm1_code"":2920,""adm1_name"":""Trang""}]",2016-12-06,2023-09-25
2016-0489-MYS,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4424,,MYS,Malaysia,South-eastern Asia,Asia,Terengganu province,Heavy rains,,No,No,No,,20485.81,Km2,5.122,102.56,,2016,11.0,28.0,2016,12.0,7.0,,,400.0,,400.0,,,,,,,82.010330903136,"[{""adm1_code"":1904,""adm1_name"":""Terengganu""}]",2016-12-13,2023-09-25
2016-0516-MYS,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4431|GLIDE:FL-2017-000002,,MYS,Malaysia,South-eastern Asia,Asia,"Bachok, Gua Musang, Jeli, Kota Bahru, Machang, Pasir Mas, Pasir Puteh, Tanah Merah, Tumpat, Kuala Krai districts (Kelantan state); Besut, Setiu, Hulu Terengganu, Marang, Dungun, Kemaman (Terengganu state); Kuala Kangsar (Perak state); Pahang; Johor; Sabah; Selangor",Continous rains,,No,No,No,,43580.48,Km2,4.7,102.411,"Sungai Golok, Sungai Galas, Sungai Kelantan, ungai Besut, Sungai Terengganu and Sungai Setiu",2016,12.0,26.0,2017,1.0,23.0,,,25000.0,,25000.0,,,,,132000.0,160955.0,82.010330903136,"[{""adm1_code"":1891,""adm1_name"":""Johor""},{""adm1_code"":1897,""adm1_name"":""Pahang""},{""adm1_code"":1901,""adm1_name"":""Sabah""},{""adm1_code"":1903,""adm1_name"":""Selangor""},{""adm2_code"":37356,""adm2_name"":""Bachok""},{""adm2_code"":37357,""adm2_name"":""Gua Musang""},{""adm2_code"":37358,""adm2_name"":""Jeli""},{""adm2_code"":37359,""adm2_name"":""Kota Bharu""},{""adm2_code"":37360,""adm2_name"":""Kuala Krai""},{""adm2_code"":37361,""adm2_name"":""Machang""},{""adm2_code"":37362,""adm2_name"":""Pasir Mas""},{""adm2_code"":37363,""adm2_name"":""Pasir Puteh""},{""adm2_code"":37364,""adm2_name"":""Tanah Merah""},{""adm2_code"":37365,""adm2_name"":""Tumpat""},{""adm2_code"":37393,""adm2_name"":""Kuala Kangsar""},{""adm2_code"":37463,""adm2_name"":""Besut""},{""adm2_code"":37464,""adm2_name"":""Dungun""},{""adm2_code"":37465,""adm2_name"":""Hulu Terengganu""},{""adm2_code"":37466,""adm2_name"":""Kemaman""},{""adm2_code"":37468,""adm2_name"":""Marang""},{""adm2_code"":37469,""adm2_name"":""Setiu""}]",2017-01-05,2023-09-25
2017-0006-THA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,DFO:4432|GLIDE:FL-2017-000004,,THA,Thailand,South-eastern Asia,Asia,"Pattani, Yala, Narathiwat, Songkhla, Phattalung, Trang, Nakhon Si Thammarat, Krabi, Surat Thani, Chumphon, Prachaub Khirikhan, Ranong provinces ",Heavy rains,,Yes,No,No,,50020.11,Km2,7.305,100.061,,2017,1.0,1.0,2017,1.0,31.0,96.0,,1800000.0,,1800000.0,,,,,1000000.0,1193926.0,83.7572545519631,"[{""adm1_code"":2862,""adm1_name"":""Chumphon""},{""adm1_code"":2867,""adm1_name"":""Krabi""},{""adm1_code"":2880,""adm1_name"":""Nakhon Si Thammarat""},{""adm1_code"":2882,""adm1_name"":""Narathiwat""},{""adm1_code"":2887,""adm1_name"":""Pattani""},{""adm1_code"":2890,""adm1_name"":""Phatthalung""},{""adm1_code"":2899,""adm1_name"":""Prachuap Khilikhan""},{""adm1_code"":2900,""adm1_name"":""Ranong""},{""adm1_code"":2913,""adm1_name"":""Songkhla""},{""adm1_code"":2916,""adm1_name"":""Surat Thani""},{""adm1_code"":2920,""adm1_name"":""Trang""},{""adm1_code"":2925,""adm1_name"":""Yala""}]",2017-01-10,2023-09-25
2017-0052-PER,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2017-000014,,PER,Peru,Latin America and the Caribbean,Americas,"Lambayeque, Morrope, Tucume, Illimo, Pacora, Jayanca, Olmos, Motupe, Salas, Cayalti, San Jose, Mochumi districts (Lambayeque province); Chiclayo, Ortiz, La Victoria, Pimentel, Monsefu, Santa Rosa, Puerto Eten, Lagunas, Chongoyape, Patapo, Pomalca, Cayalti, Zana, Eten, Tuman, Picsi, Pucala, Reque, José Leonardo Orti districts (Chiclayo province); Ferrenafe province",Heavy rains,,No,No,Yes,,288499.13,Km2,-5.251,-77.573,La Leche,2017,2.0,1.0,2017,2.0,7.0,1.0,,12000.0,,12000.0,,,,,,,83.7572545519631,"[{""adm2_code"":24129,""adm2_name"":""Chiclayo""},{""adm2_code"":24130,""adm2_name"":""Ferreñafe""},{""adm2_code"":24131,""adm2_name"":""Lambayeque""}]",2017-03-01,2023-09-25
